Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis
Syrup Zero Sugar,Ahead,"€ 3,99",Kein vorheriger Preis,"€ 83,13 / l -","ergibt ca. 6 Liter, versch. Sorten je 48-ml-Fl.",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Finello Pizzakäse,Arla,"€ 1,49",Kein vorheriger Preis,"€ 9,93 / kg -","geriebener Käse, versch. Sorten, 40 - 47 % Fett i. Tr. je 150-g-Packg.",Nein,29.09. - 01.10.,2025-09-29,2025-10-01
Popcorn,Chio,"€ 1,00",Kein vorheriger Preis,"€ 8,34 / kg -",versch. Sorten je 120-g-Beutel,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Cafeteria fein & sahnig Donauwelle,Coppenrath & Wiese,"€ 3,49",Kein vorheriger Preis,,"Dieses Angebot ist leider nicht mehr verfügbar.
Aktuelle Angebote:Muttertag,Tiefkühlbackwaren,EDEKA Foodservice",Nein,26.09. - 27.09.,2025-09-26,2025-09-27
Walnusskerne,K-Classic,"€ 1,99",Kein vorheriger Preis,,"Dieses Angebot ist leider nicht mehr verfügbar.
Aktuelle Angebote:Nüsse,EDEKA Foodservice,nahkauf",Nein,26.09. - 27.09.,2025-09-26,2025-09-27
Reiskocher 271934,Princess,"€ 17,99",Kein vorheriger Preis,,"Dieses Angebot ist leider nicht mehr verfügbar.
Aktuelle Angebote:Küchengeräte,REWE,EDEKA Foodservice",Nein,26.09. - 27.09.,2025-09-26,2025-09-27
Blumenkohl,Keine Marke,"€ 1,11",Kein vorheriger Preis,,"Dieses Angebot ist leider nicht mehr verfügbar.
Aktuelle Angebote:Kohl,EDEKA Foodservice,nahkauf",Nein,26.09. - 27.09.,2025-09-26,2025-09-27
Orangen,Keine Marke,"€ 2,99",Kein vorheriger Preis,,"Dieses Angebot ist leider nicht mehr verfügbar.
Aktuelle Angebote:Zitrusfrüchte,EDEKA Foodservice,nahkauf",Nein,26.09. - 27.09.,2025-09-26,2025-09-27
XXL-Schweinenacken,K-Purland,"€ 5,79",Kein vorheriger Preis,,"Dieses Angebot ist leider nicht mehr verfügbar.
Aktuelle Angebote:Schweinefleisch,nahkauf,REWE",Nein,26.09. - 27.09.,2025-09-26,2025-09-27
Cremig Würzig,Saint Albray,"€ 1,99",Kein vorheriger Preis,,"Dieses Angebot ist leider nicht mehr verfügbar.
Aktuelle Angebote:Käse,EDEKA Foodservice,nahkauf",Nein,26.09. - 27.09.,2025-09-26,2025-09-27
Kaffee Classic,Nescafé,"€ 4,99",Kein vorheriger Preis,,"Dieses Angebot ist leider nicht mehr verfügbar.
Aktuelle Angebote:Kaffee,EDEKA Foodservice,nahkauf",Nein,26.09. - 27.09.,2025-09-26,2025-09-27
Feinwaschmittel,Perwoll,"€ 4,99",Kein vorheriger Preis,,"Dieses Angebot ist leider nicht mehr verfügbar.
Aktuelle Angebote:Waschmittel,EDEKA Foodservice,nahkauf",Nein,26.09. - 27.09.,2025-09-26,2025-09-27
